customer_id,name,email,signup_date,city,region,customer_segment
25661,Diya Gupta,user125661@example.com,2021-08-15,Mumbai,East,Non-Prime
25662,Pooja Kumar,user125662@example.com,2021-09-23,Lucknow,West,Prime
25663,Sameer Kumar,user125663@example.com,2024-06-29,Kolkata,West,Non-Prime
25664,Ravi Rao,user125664@example.com,2024-01-04,Delhi,South,Non-Prime
25665,Vivaan Bose,user125665@example.com,2023-09-18,Lucknow,South,Non-Prime
25666,Aditya Iyer,user125666@example.com,2023-08-12,Ahmedabad,East,Non-Prime
25667,Diya Iyer,user125667@example.com,2024-11-24,Jaipur,North,Non-Prime
25668,Ishaan Chowdhury,user125668@example.com,2022-03-08,Pune,West,Non-Prime
25669,Ankit Patel,user125669@example.com,2023-12-14,Hyderabad,South,Non-Prime
25670,Sameer Mehta,user125670@example.com,2022-10-07,Ahmedabad,Central,Non-Prime
25671,Ritika Chowdhury,user125671@example.com,2025-05-16,Delhi,East,Prime
25672,Sunita Bose,user125672@example.com,2023-02-26,Jaipur,North,Prime
25673,Raj Chowdhury,user125673@example.com,2024-12-07,Pune,South,Non-Prime
25674,Saanvi Kapoor,user125674@example.com,2023-09-01,Ahmedabad,West,Prime
25675,Priya Bose,user125675@example.com,2023-12-17,Pune,North,Non-Prime
25676,Ravi Singh,user125676@example.com,2024-12-04,Pune,East,Non-Prime
25677,Ravi Mehta,user125677@example.com,2024-03-07,Mumbai,West,Non-Prime
25678,Priya Joshi,user125678@example.com,2022-08-04,Ahmedabad,West,Non-Prime
25679,Akshay Verma,user125679@example.com,2022-11-14,Ahmedabad,West,Non-Prime
25680,Kavya Patel,user125680@example.com,2022-05-23,Kolkata,North,Non-Prime
25681,Akshay Nair,user125681@example.com,2023-03-04,Hyderabad,North,Non-Prime
25682,Ishaan Verma,user125682@example.com,2024-01-07,Bengaluru,East,Prime
25683,Diya Mehta,user125683@example.com,2021-08-04,Ahmedabad,West,Prime
25684,Rohan Mehta,user125684@example.com,2022-11-27,Pune,North,Prime
25685,Raj Kapoor,user125685@example.com,2022-08-03,Mumbai,South,Non-Prime
25686,Anaya Sharma,user125686@example.com,2025-08-28,Jaipur,East,Non-Prime
25687,Aisha Chowdhury,user125687@example.com,2022-04-10,Jaipur,West,Non-Prime
25688,Sunita Joshi,user125688@example.com,2023-11-20,Mumbai,South,Non-Prime
25689,Pooja Kapoor,user125689@example.com,2021-12-25,Bengaluru,South,Prime
25690,Kavya Patel,user125690@example.com,2025-01-29,Mumbai,South,Prime
25691,Ritika Patel,user125691@example.com,2024-11-17,Bengaluru,Central,Prime
25692,Akshay Kapoor,user125692@example.com,2022-06-28,Chennai,East,Non-Prime
25693,Aarav Chowdhury,user125693@example.com,2022-10-04,Pune,North,Non-Prime
25694,Akki Joshi,user125694@example.com,2023-05-19,Chennai,West,Non-Prime
25695,Saanvi Joshi,user125695@example.com,2022-03-22,Ahmedabad,South,Prime
25696,Vivaan Patel,user125696@example.com,2024-02-25,Lucknow,East,Prime
25697,Akki Singh,user125697@example.com,2023-03-30,Jaipur,Central,Non-Prime
25698,Kavya Nair,user125698@example.com,2025-07-09,Hyderabad,North,Non-Prime
25699,Vivaan Kumar,user125699@example.com,2022-04-04,Delhi,West,Prime
25700,Ritika Bose,user125700@example.com,2024-09-02,Jaipur,East,Non-Prime
25701,Akshay Verma,user125701@example.com,2023-12-16,Pune,West,Non-Prime
25702,Aditya Rao,user125702@example.com,2022-08-29,Chennai,Central,Non-Prime
25703,Sameer Gupta,user125703@example.com,2024-07-05,Jaipur,Central,Prime
25704,Ishaan Joshi,user125704@example.com,2023-07-02,Ahmedabad,East,Non-Prime
25705,Pooja Sharma,user125705@example.com,2025-07-22,Jaipur,Central,Non-Prime
25706,Aditya Shah,user125706@example.com,2023-09-26,Jaipur,West,Non-Prime
25707,Ravi Rao,user125707@example.com,2022-02-12,Chennai,South,Non-Prime
25708,Anaya Kapoor,user125708@example.com,2023-10-15,Mumbai,East,Prime
25709,Pooja Mehta,user125709@example.com,2025-05-12,Delhi,Central,Prime
25710,Akshay Kumar,user125710@example.com,2022-10-21,Lucknow,South,Non-Prime
25711,Kavya Patel,user125711@example.com,2025-01-22,Ahmedabad,Central,Non-Prime
25712,Raj Kumar,user125712@example.com,2023-03-28,Chennai,East,Non-Prime
25713,Aisha Kapoor,user125713@example.com,2022-11-08,Chennai,West,Non-Prime
25714,Akki Mehta,user125714@example.com,2022-03-18,Lucknow,South,Prime
25715,Ishaan Patel,user125715@example.com,2022-05-26,Mumbai,Central,Non-Prime
25716,Diya Bose,user125716@example.com,2023-12-03,Hyderabad,North,Non-Prime
25717,Akki Joshi,user125717@example.com,2022-10-13,Hyderabad,South,Non-Prime
25718,Diya Nair,user125718@example.com,2023-10-10,Mumbai,Central,Prime
25719,Ishaan Verma,user125719@example.com,2023-07-08,Pune,South,Prime
25720,Aarav Joshi,user125720@example.com,2024-08-24,Mumbai,West,Prime
25721,Kavya Gupta,user125721@example.com,2024-08-31,Delhi,West,Prime
25722,Raj Verma,user125722@example.com,2024-12-09,Hyderabad,East,Non-Prime
25723,Aarav Kumar,user125723@example.com,2023-03-05,Kolkata,Central,Prime
25724,Ankit Shah,user125724@example.com,2022-12-23,Kolkata,West,Non-Prime
25725,Priya Shah,user125725@example.com,2023-04-23,Lucknow,West,Non-Prime
25726,Vivaan Mehta,user125726@example.com,2022-06-18,Bengaluru,South,Non-Prime
25727,Sameer Singh,user125727@example.com,2022-07-16,Bengaluru,Central,Non-Prime
25728,Rohan Joshi,user125728@example.com,2023-03-30,Mumbai,North,Non-Prime
25729,Priya Verma,user125729@example.com,2023-10-11,Jaipur,West,Non-Prime
25730,Pooja Bose,user125730@example.com,2025-07-09,Bengaluru,North,Non-Prime
25731,Ankit Iyer,user125731@example.com,2022-12-26,Delhi,North,Non-Prime
25732,Rohan Gupta,user125732@example.com,2022-05-29,Chennai,North,Prime
25733,Ravi Sharma,user125733@example.com,2023-10-20,Bengaluru,West,Non-Prime
25734,Ravi Mehta,user125734@example.com,2021-07-28,Chennai,West,Non-Prime
25735,Pooja Kapoor,user125735@example.com,2022-06-25,Ahmedabad,South,Non-Prime
25736,Raj Iyer,user125736@example.com,2024-02-25,Pune,North,Prime
25737,Priya Iyer,user125737@example.com,2022-03-18,Kolkata,Central,Prime
25738,Kavya Kapoor,user125738@example.com,2024-12-04,Hyderabad,West,Prime
25739,Ankit Shah,user125739@example.com,2025-01-23,Lucknow,East,Non-Prime
25740,Anaya Iyer,user125740@example.com,2022-09-17,Delhi,South,Prime
25741,Diya Kapoor,user125741@example.com,2024-03-15,Lucknow,South,Prime
25742,Sunita Bose,user125742@example.com,2024-02-22,Lucknow,Central,Non-Prime
25743,Diya Kapoor,user125743@example.com,2025-08-04,Chennai,West,Non-Prime
25744,Raj Bose,user125744@example.com,2024-10-22,Kolkata,West,Non-Prime
25745,Saanvi Shah,user125745@example.com,2025-02-09,Ahmedabad,South,Non-Prime
25746,Ritika Patel,user125746@example.com,2022-02-16,Chennai,West,Non-Prime
25747,Sameer Shah,user125747@example.com,2023-07-08,Jaipur,West,Non-Prime
25748,Vivaan Gupta,user125748@example.com,2024-03-20,Pune,North,Non-Prime
25749,Ankit Kapoor,user125749@example.com,2021-08-12,Chennai,Central,Non-Prime
25750,Rohan Patel,user125750@example.com,2022-11-18,Mumbai,South,Prime
25751,Anaya Mehta,user125751@example.com,2023-09-23,Bengaluru,North,Prime
25752,Sameer Joshi,user125752@example.com,2025-06-23,Mumbai,West,Non-Prime
25753,Akki Kumar,user125753@example.com,2023-11-27,Hyderabad,North,Non-Prime
25754,Ravi Mehta,user125754@example.com,2022-03-27,Chennai,Central,Prime
25755,Aditya Gupta,user125755@example.com,2023-05-02,Chennai,West,Non-Prime
25756,Ishaan Mehta,user125756@example.com,2024-05-23,Mumbai,Central,Non-Prime
25757,Ritika Nair,user125757@example.com,2022-03-31,Mumbai,West,Non-Prime
25758,Pooja Bose,user125758@example.com,2023-10-31,Kolkata,North,Non-Prime
25759,Ravi Rao,user125759@example.com,2025-03-24,Chennai,East,Non-Prime
25760,Akki Gupta,user125760@example.com,2022-08-07,Lucknow,North,Non-Prime
25761,Ravi Bose,user125761@example.com,2022-11-01,Bengaluru,West,Non-Prime
25762,Akki Gupta,user125762@example.com,2021-12-30,Mumbai,South,Non-Prime
25763,Vivaan Joshi,user125763@example.com,2025-08-27,Lucknow,South,Non-Prime
25764,Diya Singh,user125764@example.com,2022-09-02,Bengaluru,West,Non-Prime
25765,Ravi Nair,user125765@example.com,2023-04-23,Pune,East,Non-Prime
25766,Aditya Shah,user125766@example.com,2022-07-25,Bengaluru,West,Non-Prime
25767,Aditya Gupta,user125767@example.com,2022-10-04,Delhi,South,Non-Prime
25768,Priya Bose,user125768@example.com,2024-05-28,Lucknow,West,Non-Prime
25769,Ishaan Gupta,user125769@example.com,2023-01-29,Jaipur,South,Non-Prime
25770,Ishaan Gupta,user125770@example.com,2023-11-24,Delhi,West,Non-Prime
25771,Ankit Kapoor,user125771@example.com,2023-10-06,Delhi,West,Non-Prime
25772,Pooja Shah,user125772@example.com,2023-02-02,Chennai,Central,Non-Prime
25773,Aarav Verma,user125773@example.com,2022-03-06,Delhi,West,Non-Prime
25774,Akki Kumar,user125774@example.com,2024-06-18,Delhi,Central,Prime
25775,Aarav Kapoor,user125775@example.com,2023-01-24,Pune,South,Non-Prime
25776,Ravi Kapoor,user125776@example.com,2024-09-18,Lucknow,South,Non-Prime
25777,Ishaan Kapoor,user125777@example.com,2024-10-02,Chennai,East,Prime
25778,Ritika Rao,user125778@example.com,2022-10-18,Mumbai,West,Non-Prime
25779,Ravi Nair,user125779@example.com,2021-09-30,Kolkata,South,Non-Prime
25780,Sameer Bose,user125780@example.com,2025-06-16,Pune,South,Non-Prime
25781,Ankit Kapoor,user125781@example.com,2024-02-19,Lucknow,North,Prime
25782,Rohan Shah,user125782@example.com,2022-05-23,Ahmedabad,North,Non-Prime
25783,Diya Kumar,user125783@example.com,2023-12-11,Mumbai,East,Non-Prime
25784,Vivaan Gupta,user125784@example.com,2023-01-20,Kolkata,Central,Non-Prime
25785,Akshay Shah,user125785@example.com,2023-04-28,Lucknow,West,Non-Prime
25786,Vivaan Patel,user125786@example.com,2021-12-27,Kolkata,West,Non-Prime
25787,Aditya Iyer,user125787@example.com,2022-09-22,Jaipur,North,Non-Prime
25788,Rohan Iyer,user125788@example.com,2025-02-01,Jaipur,North,Non-Prime
25789,Aisha Mehta,user125789@example.com,2024-08-21,Jaipur,West,Non-Prime
25790,Raj Patel,user125790@example.com,2022-11-24,Ahmedabad,East,Non-Prime
25791,Sunita Nair,user125791@example.com,2024-01-11,Chennai,North,Prime
25792,Aditya Chowdhury,user125792@example.com,2022-12-12,Chennai,West,Non-Prime
25793,Pooja Iyer,user125793@example.com,2025-01-23,Mumbai,South,Non-Prime
25794,Ritika Iyer,user125794@example.com,2023-08-11,Delhi,South,Non-Prime
25795,Aarav Kumar,user125795@example.com,2025-01-22,Mumbai,Central,Non-Prime
25796,Ravi Verma,user125796@example.com,2022-08-26,Chennai,West,Prime
25797,Akshay Bose,user125797@example.com,2021-12-24,Delhi,West,Non-Prime
25798,Diya Verma,user125798@example.com,2022-11-14,Kolkata,North,Non-Prime
25799,Diya Gupta,user125799@example.com,2024-08-11,Jaipur,North,Prime
25800,Akshay Shah,user125800@example.com,2024-02-02,Bengaluru,South,Non-Prime
25801,Pooja Rao,user125801@example.com,2023-11-04,Bengaluru,South,Non-Prime
25802,Aditya Iyer,user125802@example.com,2025-03-17,Ahmedabad,East,Prime
25803,Ritika Shah,user125803@example.com,2022-04-28,Bengaluru,Central,Non-Prime
25804,Aisha Mehta,user125804@example.com,2024-08-06,Delhi,South,Non-Prime
25805,Kavya Sharma,user125805@example.com,2023-07-06,Kolkata,North,Non-Prime
25806,Ravi Joshi,user125806@example.com,2022-09-04,Mumbai,Central,Non-Prime
25807,Anaya Verma,user125807@example.com,2021-10-04,Hyderabad,Central,Non-Prime
25808,Raj Kapoor,user125808@example.com,2025-02-17,Mumbai,West,Non-Prime
25809,Ankit Iyer,user125809@example.com,2023-07-26,Lucknow,North,Non-Prime
25810,Ritika Iyer,user125810@example.com,2022-07-16,Bengaluru,South,Prime
25811,Rohan Gupta,user125811@example.com,2022-07-08,Bengaluru,South,Non-Prime
25812,Ritika Joshi,user125812@example.com,2022-12-11,Delhi,West,Non-Prime
25813,Vivaan Iyer,user125813@example.com,2021-09-27,Chennai,South,Non-Prime
25814,Saanvi Mehta,user125814@example.com,2024-08-31,Chennai,West,Non-Prime
25815,Anaya Singh,user125815@example.com,2025-06-27,Lucknow,North,Non-Prime
25816,Sameer Iyer,user125816@example.com,2023-07-03,Pune,South,Non-Prime
25817,Vivaan Shah,user125817@example.com,2022-04-17,Kolkata,Central,Non-Prime
25818,Priya Mehta,user125818@example.com,2025-06-09,Ahmedabad,South,Non-Prime
25819,Ishaan Verma,user125819@example.com,2023-05-22,Ahmedabad,South,Non-Prime
25820,Ravi Mehta,user125820@example.com,2022-07-15,Pune,East,Non-Prime
25821,Vivaan Verma,user125821@example.com,2021-10-15,Chennai,North,Non-Prime
25822,Saanvi Shah,user125822@example.com,2022-02-07,Pune,North,Non-Prime
25823,Aisha Rao,user125823@example.com,2024-07-14,Bengaluru,West,Prime
25824,Kavya Kumar,user125824@example.com,2021-08-16,Pune,Central,Non-Prime
25825,Priya Shah,user125825@example.com,2021-12-24,Hyderabad,West,Non-Prime
25826,Pooja Chowdhury,user125826@example.com,2025-04-09,Hyderabad,East,Prime
25827,Saanvi Patel,user125827@example.com,2025-05-08,Lucknow,Central,Prime
25828,Sameer Chowdhury,user125828@example.com,2022-11-05,Delhi,East,Non-Prime
25829,Aditya Rao,user125829@example.com,2022-08-02,Bengaluru,West,Non-Prime
25830,Rohan Joshi,user125830@example.com,2022-11-10,Pune,Central,Prime
25831,Anaya Patel,user125831@example.com,2022-06-03,Jaipur,West,Prime
25832,Ishaan Gupta,user125832@example.com,2021-11-03,Bengaluru,South,Non-Prime
25833,Rohan Kapoor,user125833@example.com,2023-04-30,Jaipur,Central,Non-Prime
25834,Pooja Joshi,user125834@example.com,2024-04-04,Chennai,East,Non-Prime
25835,Sameer Patel,user125835@example.com,2021-09-28,Jaipur,West,Non-Prime
25836,Sunita Kumar,user125836@example.com,2023-10-06,Lucknow,North,Prime
25837,Ishaan Singh,user125837@example.com,2024-07-07,Mumbai,South,Non-Prime
25838,Akshay Bose,user125838@example.com,2022-06-29,Lucknow,South,Prime
25839,Ritika Patel,user125839@example.com,2024-08-31,Mumbai,East,Non-Prime
25840,Raj Gupta,user125840@example.com,2024-03-10,Ahmedabad,Central,Prime
25841,Akki Patel,user125841@example.com,2024-09-13,Delhi,South,Non-Prime
25842,Vivaan Nair,user125842@example.com,2022-08-04,Pune,South,Prime
25843,Aisha Rao,user125843@example.com,2022-03-11,Chennai,East,Prime
25844,Akki Chowdhury,user125844@example.com,2025-03-25,Delhi,Central,Non-Prime
25845,Ankit Sharma,user125845@example.com,2023-05-02,Kolkata,North,Non-Prime
25846,Saanvi Mehta,user125846@example.com,2025-08-06,Chennai,West,Non-Prime
25847,Ishaan Nair,user125847@example.com,2025-04-30,Kolkata,West,Prime
25848,Kavya Verma,user125848@example.com,2021-07-30,Bengaluru,North,Non-Prime
25849,Akki Gupta,user125849@example.com,2022-11-09,Chennai,West,Non-Prime
25850,Anaya Chowdhury,user125850@example.com,2023-07-13,Lucknow,North,Non-Prime
25851,Aditya Chowdhury,user125851@example.com,2022-12-27,Pune,North,Non-Prime
25852,Aarav Sharma,user125852@example.com,2022-04-04,Hyderabad,North,Prime
25853,Pooja Nair,user125853@example.com,2025-03-25,Hyderabad,West,Non-Prime
25854,Ankit Singh,user125854@example.com,2024-01-16,Pune,West,Non-Prime
25855,Aarav Bose,user125855@example.com,2022-08-22,Lucknow,East,Non-Prime
25856,Ankit Bose,user125856@example.com,2024-03-01,Kolkata,West,Prime
25857,Diya Iyer,user125857@example.com,2023-08-28,Ahmedabad,Central,Prime
25858,Ritika Singh,user125858@example.com,2022-06-28,Mumbai,Central,Non-Prime
25859,Diya Shah,user125859@example.com,2023-01-17,Kolkata,Central,Prime
25860,Ishaan Rao,user125860@example.com,2024-01-01,Lucknow,North,Prime
25861,Ritika Mehta,user125861@example.com,2021-09-10,Ahmedabad,East,Non-Prime
25862,Kavya Kapoor,user125862@example.com,2022-05-18,Kolkata,South,Non-Prime
25863,Ankit Joshi,user125863@example.com,2023-05-30,Hyderabad,North,Non-Prime
25864,Raj Verma,user125864@example.com,2023-09-17,Mumbai,North,Prime
25865,Raj Chowdhury,user125865@example.com,2024-09-08,Mumbai,South,Prime
25866,Aisha Patel,user125866@example.com,2023-04-05,Chennai,Central,Prime
25867,Pooja Iyer,user125867@example.com,2025-05-03,Ahmedabad,South,Non-Prime
25868,Akki Gupta,user125868@example.com,2023-08-25,Kolkata,South,Non-Prime
25869,Aarav Verma,user125869@example.com,2024-05-18,Delhi,South,Non-Prime
25870,Raj Chowdhury,user125870@example.com,2022-06-04,Lucknow,West,Non-Prime
25871,Ankit Chowdhury,user125871@example.com,2021-09-01,Ahmedabad,North,Non-Prime
25872,Aarav Shah,user125872@example.com,2022-12-01,Chennai,East,Non-Prime
25873,Vivaan Verma,user125873@example.com,2023-05-17,Mumbai,South,Prime
25874,Aisha Shah,user125874@example.com,2022-09-10,Jaipur,South,Non-Prime
25875,Akki Singh,user125875@example.com,2023-10-16,Chennai,South,Non-Prime
25876,Ishaan Chowdhury,user125876@example.com,2021-12-03,Lucknow,West,Non-Prime
25877,Ravi Verma,user125877@example.com,2025-02-02,Pune,Central,Non-Prime
25878,Sunita Verma,user125878@example.com,2024-10-06,Jaipur,East,Non-Prime
25879,Raj Verma,user125879@example.com,2025-02-03,Hyderabad,South,Non-Prime
25880,Priya Gupta,user125880@example.com,2024-05-03,Lucknow,South,Non-Prime
25881,Ankit Mehta,user125881@example.com,2024-07-13,Mumbai,Central,Non-Prime
25882,Ritika Chowdhury,user125882@example.com,2025-07-15,Jaipur,South,Non-Prime
25883,Anaya Mehta,user125883@example.com,2023-11-05,Hyderabad,Central,Prime
25884,Akshay Nair,user125884@example.com,2024-07-02,Bengaluru,East,Prime
25885,Sunita Shah,user125885@example.com,2024-01-24,Hyderabad,South,Non-Prime
25886,Rohan Kapoor,user125886@example.com,2022-06-30,Lucknow,Central,Non-Prime
25887,Anaya Joshi,user125887@example.com,2023-03-13,Mumbai,West,Non-Prime
25888,Sameer Patel,user125888@example.com,2023-04-07,Pune,Central,Non-Prime
25889,Diya Verma,user125889@example.com,2024-08-27,Lucknow,East,Non-Prime
25890,Saanvi Kumar,user125890@example.com,2022-07-31,Delhi,West,Prime
25891,Anaya Nair,user125891@example.com,2025-01-04,Kolkata,East,Prime
25892,Ravi Shah,user125892@example.com,2023-11-09,Jaipur,North,Non-Prime
25893,Raj Chowdhury,user125893@example.com,2023-04-01,Chennai,South,Non-Prime
25894,Akshay Joshi,user125894@example.com,2025-04-09,Kolkata,North,Non-Prime
25895,Ravi Joshi,user125895@example.com,2023-12-13,Hyderabad,North,Prime
25896,Vivaan Patel,user125896@example.com,2023-03-20,Bengaluru,North,Non-Prime
25897,Ishaan Kapoor,user125897@example.com,2022-09-06,Mumbai,East,Non-Prime
25898,Ritika Singh,user125898@example.com,2023-04-10,Pune,East,Non-Prime
25899,Sameer Kapoor,user125899@example.com,2023-05-18,Mumbai,Central,Prime
25900,Diya Mehta,user125900@example.com,2025-04-22,Kolkata,East,Non-Prime
25901,Raj Nair,user125901@example.com,2022-10-15,Lucknow,East,Non-Prime
25902,Saanvi Sharma,user125902@example.com,2024-01-20,Ahmedabad,North,Non-Prime
25903,Akki Iyer,user125903@example.com,2021-07-30,Chennai,East,Non-Prime
25904,Pooja Mehta,user125904@example.com,2025-08-13,Hyderabad,Central,Non-Prime
25905,Akshay Verma,user125905@example.com,2025-01-16,Hyderabad,North,Prime
25906,Raj Patel,user125906@example.com,2024-04-02,Jaipur,Central,Prime
25907,Pooja Mehta,user125907@example.com,2022-11-21,Bengaluru,West,Prime
25908,Ishaan Singh,user125908@example.com,2025-01-15,Lucknow,Central,Non-Prime
25909,Ishaan Rao,user125909@example.com,2023-01-08,Kolkata,South,Prime
25910,Ishaan Kumar,user125910@example.com,2025-06-26,Delhi,North,Non-Prime
25911,Sunita Mehta,user125911@example.com,2023-08-13,Bengaluru,East,Non-Prime
25912,Aditya Mehta,user125912@example.com,2023-09-18,Kolkata,South,Non-Prime
25913,Vivaan Kapoor,user125913@example.com,2023-08-13,Bengaluru,North,Non-Prime
25914,Aditya Kapoor,user125914@example.com,2025-01-05,Ahmedabad,West,Non-Prime
25915,Ritika Iyer,user125915@example.com,2021-09-22,Lucknow,West,Non-Prime
25916,Priya Rao,user125916@example.com,2023-07-14,Delhi,Central,Non-Prime
25917,Sameer Gupta,user125917@example.com,2022-12-30,Bengaluru,North,Prime
25918,Priya Shah,user125918@example.com,2021-07-29,Ahmedabad,East,Non-Prime
25919,Kavya Gupta,user125919@example.com,2023-09-23,Chennai,North,Non-Prime
25920,Akki Iyer,user125920@example.com,2023-11-27,Ahmedabad,East,Prime
25921,Raj Rao,user125921@example.com,2022-01-31,Delhi,South,Non-Prime
25922,Ritika Iyer,user125922@example.com,2024-01-30,Delhi,Central,Non-Prime
25923,Kavya Kumar,user125923@example.com,2025-01-18,Chennai,East,Non-Prime
25924,Ritika Gupta,user125924@example.com,2023-06-02,Bengaluru,North,Prime
25925,Pooja Joshi,user125925@example.com,2023-08-21,Hyderabad,South,Non-Prime
25926,Ankit Sharma,user125926@example.com,2023-07-12,Bengaluru,North,Prime
25927,Pooja Sharma,user125927@example.com,2024-12-03,Chennai,South,Prime
25928,Ravi Nair,user125928@example.com,2023-04-14,Pune,South,Non-Prime
25929,Rohan Patel,user125929@example.com,2022-04-29,Pune,Central,Non-Prime
25930,Priya Verma,user125930@example.com,2022-10-19,Chennai,East,Non-Prime
25931,Pooja Rao,user125931@example.com,2022-10-26,Jaipur,South,Prime
25932,Aisha Kumar,user125932@example.com,2021-07-30,Ahmedabad,South,Non-Prime
25933,Sunita Kumar,user125933@example.com,2022-07-29,Bengaluru,East,Prime
25934,Ankit Shah,user125934@example.com,2023-11-04,Lucknow,West,Non-Prime
25935,Rohan Chowdhury,user125935@example.com,2021-08-13,Lucknow,Central,Non-Prime
25936,Ravi Mehta,user125936@example.com,2025-01-10,Delhi,West,Non-Prime
25937,Ankit Singh,user125937@example.com,2025-05-25,Delhi,East,Non-Prime
25938,Ankit Joshi,user125938@example.com,2023-03-07,Hyderabad,South,Non-Prime
25939,Aarav Shah,user125939@example.com,2021-08-01,Chennai,Central,Non-Prime
25940,Kavya Kumar,user125940@example.com,2025-08-22,Chennai,Central,Non-Prime
25941,Ritika Shah,user125941@example.com,2023-08-13,Bengaluru,South,Non-Prime
25942,Saanvi Mehta,user125942@example.com,2025-06-25,Pune,South,Non-Prime
25943,Kavya Sharma,user125943@example.com,2022-02-05,Kolkata,West,Non-Prime
25944,Priya Joshi,user125944@example.com,2025-01-17,Pune,South,Non-Prime
25945,Akki Kumar,user125945@example.com,2023-07-09,Mumbai,East,Non-Prime
25946,Saanvi Kapoor,user125946@example.com,2025-05-04,Jaipur,East,Non-Prime
25947,Ishaan Shah,user125947@example.com,2022-02-20,Chennai,Central,Non-Prime
25948,Akki Nair,user125948@example.com,2023-10-08,Hyderabad,West,Non-Prime
25949,Raj Gupta,user125949@example.com,2022-12-09,Bengaluru,South,Non-Prime
25950,Sameer Mehta,user125950@example.com,2021-12-26,Jaipur,North,Non-Prime
25951,Ankit Sharma,user125951@example.com,2022-03-30,Chennai,Central,Prime
25952,Akshay Kapoor,user125952@example.com,2024-05-28,Chennai,North,Non-Prime
25953,Rohan Kapoor,user125953@example.com,2022-10-04,Pune,North,Non-Prime
25954,Ravi Kapoor,user125954@example.com,2024-10-25,Ahmedabad,North,Non-Prime
25955,Rohan Iyer,user125955@example.com,2023-12-05,Bengaluru,South,Non-Prime
25956,Rohan Nair,user125956@example.com,2022-12-16,Jaipur,Central,Non-Prime
25957,Raj Kumar,user125957@example.com,2025-08-29,Hyderabad,West,Non-Prime
25958,Sunita Iyer,user125958@example.com,2022-07-05,Pune,East,Non-Prime
25959,Aditya Mehta,user125959@example.com,2024-05-30,Lucknow,Central,Non-Prime
25960,Raj Joshi,user125960@example.com,2023-11-22,Pune,East,Non-Prime
25961,Anaya Singh,user125961@example.com,2022-12-13,Jaipur,East,Non-Prime
25962,Ravi Joshi,user125962@example.com,2025-06-02,Kolkata,West,Non-Prime
25963,Sunita Mehta,user125963@example.com,2022-04-19,Jaipur,North,Non-Prime
25964,Ankit Kumar,user125964@example.com,2022-06-11,Mumbai,West,Non-Prime
25965,Sunita Gupta,user125965@example.com,2022-03-08,Mumbai,North,Non-Prime
25966,Sameer Nair,user125966@example.com,2023-06-07,Kolkata,West,Non-Prime
25967,Akki Mehta,user125967@example.com,2023-04-29,Bengaluru,North,Non-Prime
25968,Ankit Sharma,user125968@example.com,2025-08-17,Lucknow,Central,Prime
25969,Aisha Kumar,user125969@example.com,2024-05-15,Lucknow,East,Non-Prime
25970,Raj Bose,user125970@example.com,2021-10-14,Ahmedabad,South,Prime
25971,Ravi Verma,user125971@example.com,2025-08-25,Ahmedabad,North,Non-Prime
25972,Diya Kapoor,user125972@example.com,2021-08-09,Jaipur,Central,Prime
25973,Sameer Gupta,user125973@example.com,2024-03-27,Hyderabad,East,Non-Prime
25974,Priya Gupta,user125974@example.com,2023-06-19,Jaipur,East,Non-Prime
25975,Sameer Rao,user125975@example.com,2022-12-13,Chennai,West,Prime
25976,Aditya Nair,user125976@example.com,2025-07-11,Ahmedabad,West,Non-Prime
25977,Rohan Kumar,user125977@example.com,2024-01-04,Lucknow,Central,Non-Prime
25978,Akki Nair,user125978@example.com,2024-04-22,Hyderabad,South,Non-Prime
25979,Ishaan Verma,user125979@example.com,2024-01-29,Mumbai,South,Non-Prime
25980,Vivaan Patel,user125980@example.com,2024-12-16,Hyderabad,South,Non-Prime
25981,Kavya Rao,user125981@example.com,2024-02-18,Hyderabad,South,Prime
25982,Aisha Kapoor,user125982@example.com,2021-07-25,Mumbai,North,Non-Prime
25983,Raj Gupta,user125983@example.com,2021-10-01,Ahmedabad,North,Non-Prime
25984,Sunita Chowdhury,user125984@example.com,2023-03-09,Chennai,West,Non-Prime
25985,Sameer Singh,user125985@example.com,2025-04-27,Mumbai,West,Prime
25986,Ravi Patel,user125986@example.com,2025-05-05,Chennai,East,Non-Prime
25987,Kavya Chowdhury,user125987@example.com,2023-04-21,Ahmedabad,Central,Prime
25988,Raj Singh,user125988@example.com,2021-11-15,Ahmedabad,West,Non-Prime
25989,Kavya Sharma,user125989@example.com,2021-10-17,Bengaluru,Central,Non-Prime
25990,Anaya Kapoor,user125990@example.com,2023-01-04,Hyderabad,North,Non-Prime
25991,Vivaan Sharma,user125991@example.com,2024-09-10,Kolkata,Central,Non-Prime
25992,Ankit Iyer,user125992@example.com,2022-02-05,Kolkata,Central,Non-Prime
25993,Akshay Shah,user125993@example.com,2025-01-16,Kolkata,Central,Non-Prime
25994,Ravi Nair,user125994@example.com,2025-07-02,Chennai,Central,Non-Prime
25995,Aisha Iyer,user125995@example.com,2021-08-12,Bengaluru,North,Prime
25996,Anaya Nair,user125996@example.com,2023-05-07,Delhi,North,Prime
25997,Diya Sharma,user125997@example.com,2023-06-14,Mumbai,South,Non-Prime
25998,Ravi Mehta,user125998@example.com,2022-05-11,Hyderabad,North,Prime
25999,Saanvi Joshi,user125999@example.com,2023-08-27,Pune,East,Non-Prime
